  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
   29.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.143    80.623   357.930   115.904     6.510     6.974   319.706
   29.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.144    80.623   357.930   115.907     6.510     6.974   319.707
   29.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.144    80.624   357.930   115.908     6.510     6.974   319.706
   29.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.144    80.624   357.930   115.909     6.510     6.974   319.706
   30.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.144    80.625   357.930   115.910     6.510     6.974   319.705
   30.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.145    80.625   357.930   115.912     6.510     6.974   319.705
   30.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.145    80.626   357.930   115.913     6.510     6.974   319.705
   30.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.145    80.626   357.930   115.914     6.510     6.974   319.706
   31.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.145    80.627   357.930   115.915     6.510     6.974   319.705
   31.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.627   357.930   115.916     6.510     6.974   319.706
   31.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.627   357.930   115.916     6.510     6.974   319.705
   31.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.627   357.930   115.917     6.510     6.974   319.705
   32.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.918     6.510     6.974   319.706
   32.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.919     6.510     6.974   319.706
   32.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.919     6.510     6.974   319.705
   32.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.920     6.510     6.974   319.705
   33.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.920     6.510     6.974   319.706
   33.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.628   357.930   115.921     6.510     6.974   319.705
   33.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.146    80.629   357.930   115.921     6.510     6.974   319.705
   33.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.922     6.510     6.974   319.705
   34.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.922     6.510     6.974   319.704
   34.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.923     6.510     6.974   319.705
   34.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.923     6.510     6.974   319.705
   34.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.923     6.510     6.974   319.704
   35.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.923     6.510     6.974   319.705
