JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2018-09-04 00:00	0.370000	0.013000	0.194000	0.009000	0.085000	0.049000	0.311000	0.427000	0.111000	0.380000	0.078000	0.660000	0.052000	1.550000	0.053000	0.872000	0.167000	0.348000	0.197000	0.447000	0.621000	0.558000	1.350000	0.053000	0.563000	0.156000	0.775000	0.187000	0.089000	0.250000	1.910000	0.505000	0.008000	0.031000	0.038000	0.262131	0.000000	0.000080	0.020352	0.000087	0.011683	0.000053	0.038145	0.029659	0.004371	0.000000	0.120026	0.000179	0.676929	0.120490	0.111407	0.009061	0.062971	0.248109	0.090580	0.469820	0.469820	0.001453	0.071970	0.000158	0.000000	0.138809	0.000000	0.000000	0.287056	0.094939	0.000011	0.029362	0.000000	0.000000	
2018-09-05 00:00	0.320000	0.012000	0.194000	0.008000	0.060000	0.049000	0.236000	0.310000	0.111000	0.340000	0.092000	0.570000	0.052000	1.440000	0.045000	0.772000	0.167000	0.348000	0.175000	0.290000	0.540000	0.558000	1.270000	0.046000	0.324000	0.156000	0.721000	0.168000	0.089000	0.250000	1.730000	0.433000	0.008000	0.020000	0.022000	0.259707	0.000000	0.000081	0.020410	0.000088	0.011548	0.000054	0.038199	0.029669	0.004396	0.000000	0.119222	0.000181	0.672470	0.120371	0.110827	0.009127	0.061895	0.244176	0.090614	0.466950	0.466950	0.001468	0.072394	0.000159	0.000000	0.138918	0.000000	0.000000	0.283225	0.095504	0.000011	0.028749	0.000000	0.000000	
2018-09-06 00:00	0.370000	0.012000	0.171000	0.006000	0.060000	0.049000	0.203000	0.310000	0.111000	0.380000	0.108000	0.570000	0.052000	1.440000	0.045000	0.724000	0.167000	0.348000	0.175000	0.254000	0.468000	0.455000	1.190000	0.040000	0.324000	0.156000	1.750000	0.108000	0.089000	0.230000	1.640000	0.364000	0.017000	0.020000	0.018000	0.257864	0.000000	0.000199	0.020473	0.000088	0.011445	0.000054	0.038268	0.029697	0.004420	0.000000	0.118633	0.000182	0.669216	0.120350	0.110418	0.009188	0.061043	0.241072	0.090705	0.464909	0.464909	0.001483	0.072760	0.000160	0.000000	0.139110	0.000000	0.000000	0.280232	0.096039	0.000011	0.028260	0.000000	0.937059	
2018-09-07 00:00	0.320000	0.016000	0.219000	0.008000	0.060000	0.049000	0.236000	0.369000	0.111000	0.420000	0.108000	0.570000	0.052000	1.340000	0.045000	0.872000	0.195000	0.390000	0.175000	0.254000	0.468000	0.455000	1.110000	0.046000	0.324000	0.220000	0.967000	0.121000	0.089000	0.250000	1.820000	0.433000	0.008000	0.020000	0.018000	0.256482	0.000000	0.000285	0.020538	0.000088	0.011365	0.000054	0.038346	0.029736	0.004442	0.000000	0.118211	0.000182	0.666901	0.120398	0.110140	0.009243	0.060371	0.238638	0.090836	0.463513	0.463513	0.001496	0.073079	0.000161	0.000000	0.139358	0.000000	0.000000	0.277910	0.096540	0.000011	0.027871	0.000000	0.048792	
2018-09-08 00:00	0.270000	0.014000	0.194000	0.006000	0.060000	0.049000	0.203000	0.310000	0.111000	0.380000	0.078000	0.570000	0.052000	1.240000	0.045000	0.822000	0.195000	0.390000	0.175000	0.290000	0.397000	0.423000	0.765000	0.046000	0.324000	0.188000	0.721000	0.224000	0.089000	0.250000	1.640000	0.364000	0.017000	0.020000	0.022000	0.255459	0.000000	0.000336	0.020603	0.000089	0.011304	0.000055	0.038429	0.029783	0.004462	0.000000	0.117917	0.000183	0.665307	0.120495	0.109962	0.009293	0.059844	0.236736	0.090992	0.462610	0.462610	0.001506	0.073359	0.000162	0.000000	0.139638	0.000000	0.000000	0.276120	0.097004	0.000011	0.027563	0.000000	0.000000	
2018-09-09 00:00	0.220000	0.013000	0.194000	0.006000	0.060000	0.041000	0.171000	0.310000	0.111000	0.340000	0.078000	0.570000	0.052000	1.150000	0.045000	0.724000	0.195000	0.348000	0.175000	0.254000	0.397000	0.393000	0.765000	0.040000	0.257000	0.156000	0.721000	0.099000	0.089000	0.250000	1.640000	0.364000	0.002000	0.011000	0.018000	0.254711	0.000000	0.000360	0.020667	0.000089	0.011259	0.000055	0.038511	0.029832	0.004481	0.000000	0.117719	0.000184	0.664251	0.120620	0.109856	0.009338	0.059432	0.235256	0.091159	0.462074	0.462074	0.001514	0.073604	0.000163	0.000000	0.139933	0.000000	0.000000	0.274747	0.097428	0.000011	0.027318	0.000000	0.000000	
2018-09-10 00:00	0.220000	0.013000	0.194000	0.006000	0.060000	0.041000	0.203000	0.310000	0.111000	0.340000	0.078000	0.570000	0.052000	1.150000	0.045000	0.724000	0.195000	0.390000	0.175000	0.218000	0.241000	0.393000	1.040000	0.035000	0.257000	0.156000	0.674000	0.062000	0.089000	0.230000	1.550000	0.364000	0.002000	0.011000	0.015000	0.254170	0.000000	0.000368	0.020727	0.000090	0.011224	0.000055	0.038591	0.029882	0.004497	0.000000	0.117590	0.000185	0.663586	0.120758	0.109801	0.009377	0.059110	0.234106	0.091329	0.461803	0.461803	0.001520	0.073817	0.000163	0.000000	0.140228	0.000000	0.000000	0.273697	0.097810	0.000011	0.027125	0.000000	0.000000	
2018-09-11 00:00	0.220000	0.012000	0.194000	0.006000	0.044000	0.049000	0.203000	0.252000	0.111000	0.340000	0.078000	0.490000	0.041000	1.070000	0.045000	0.681000	0.195000	0.390000	0.154000	0.218000	0.241000	0.393000	0.967000	0.035000	0.196000	0.156000	0.674000	0.062000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.015000	0.253779	0.000000	0.000365	0.020783	0.000090	0.011199	0.000056	0.038665	0.029929	0.004512	0.000000	0.117510	0.000185	0.663188	0.120898	0.109780	0.009412	0.058857	0.233210	0.091493	0.461713	0.461713	0.001525	0.074002	0.000164	0.000000	0.140511	0.000000	0.000000	0.272891	0.098151	0.000011	0.026972	0.000000	0.000000	
2018-09-12 00:00	0.170000	0.012000	0.194000	0.005000	0.044000	0.049000	0.171000	0.252000	0.111000	0.340000	0.092000	0.570000	0.041000	1.070000	0.045000	0.681000	0.195000	0.348000	0.154000	0.218000	0.241000	0.393000	1.040000	0.035000	0.196000	0.156000	0.674000	0.062000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.012000	0.253492	0.000000	0.000355	0.020833	0.000091	0.011179	0.000056	0.038730	0.029972	0.004525	0.000000	0.117460	0.000186	0.662960	0.121030	0.109777	0.009442	0.058658	0.232504	0.091645	0.461734	0.461734	0.001529	0.074158	0.000164	0.000000	0.140774	0.000000	0.000000	0.272266	0.098448	0.000011	0.026849	0.000000	0.000000	
2018-09-13 00:00	0.170000	0.012000	0.194000	0.006000	0.044000	0.049000	0.171000	0.252000	0.111000	0.340000	0.092000	0.570000	0.041000	1.070000	0.045000	0.724000	0.195000	0.311000	0.154000	0.218000	0.241000	0.393000	1.040000	0.031000	0.196000	0.156000	0.674000	0.043000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.010000	0.253272	0.000000	0.000341	0.020877	0.000091	0.011163	0.000056	0.038787	0.030009	0.004535	0.000000	0.117426	0.000186	0.662822	0.121146	0.109782	0.009467	0.058497	0.231940	0.091780	0.461811	0.461811	0.001533	0.074288	0.000165	0.000000	0.141007	0.000000	0.000000	0.271769	0.098702	0.000011	0.026751	0.000000	0.000000	
2018-09-14 00:00	0.170000	0.014000	0.194000	0.006000	0.044000	0.049000	0.203000	0.310000	0.111000	0.380000	0.092000	0.490000	0.041000	1.150000	0.053000	0.724000	0.167000	0.348000	0.175000	0.290000	0.241000	0.393000	1.110000	0.035000	0.196000	0.156000	0.674000	0.040000	0.089000	0.210000	1.550000	0.364000	0.008000	0.011000	0.012000	0.253089	0.000000	0.000326	0.020915	0.000091	0.011151	0.000056	0.038833	0.030039	0.004544	0.000000	0.117397	0.000187	0.662708	0.121239	0.109785	0.009487	0.058365	0.231474	0.091894	0.461900	0.461900	0.001537	0.074391	0.000165	0.000000	0.141207	0.000000	0.000000	0.271359	0.098914	0.000011	0.026669	0.000000	0.000000	
2018-09-15 00:00	0.170000	0.013000	0.194000	0.006000	0.033000	0.049000	0.203000	0.252000	0.111000	0.340000	0.078000	0.490000	0.041000	1.070000	0.045000	0.724000	0.167000	0.348000	0.175000	0.290000	0.241000	0.393000	0.967000	0.035000	0.196000	0.156000	0.674000	0.052000	0.089000	0.210000	1.640000	0.364000	0.008000	0.011000	0.015000	0.252919	0.000000	0.000310	0.020946	0.000091	0.011139	0.000056	0.038868	0.030062	0.004551	0.000000	0.117364	0.000187	0.662569	0.121306	0.109778	0.009503	0.058252	0.231073	0.091984	0.461964	0.461964	0.001540	0.074469	0.000165	0.000000	0.141368	0.000000	0.000000	0.271000	0.099083	0.000011	0.026600	0.000000	0.000000	
2018-09-16 00:00	0.170000	0.013000	0.194000	0.006000	0.033000	0.049000	0.171000	0.252000	0.111000	0.340000	0.092000	0.490000	0.041000	1.070000	0.045000	0.681000	0.167000	0.348000	0.175000	0.254000	0.241000	0.364000	1.040000	0.031000	0.196000	0.156000	0.674000	0.048000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.015000	0.252742	0.000000	0.000294	0.020969	0.000092	0.011128	0.000057	0.038890	0.030076	0.004556	0.000000	0.117320	0.000187	0.662364	0.121343	0.109756	0.009515	0.058151	0.230711	0.092048	0.461977	0.461977	0.001543	0.074520	0.000165	0.000000	0.141488	0.000000	0.000000	0.270667	0.099211	0.000011	0.026540	0.000000	0.000000	
2018-09-17 00:00	0.170000	0.012000	0.194000	0.006000	0.033000	0.049000	0.171000	0.252000	0.111000	0.340000	0.092000	0.490000	0.041000	0.996000	0.045000	0.681000	0.167000	0.348000	0.154000	0.254000	0.000000	0.364000	1.040000	0.031000	0.196000	0.156000	0.674000	0.043000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.015000	0.252543	0.000000	0.000280	0.020985	0.000092	0.011117	0.000057	0.038900	0.030080	0.004559	0.000000	0.117258	0.000187	0.662061	0.121347	0.109715	0.009522	0.058056	0.230365	0.092084	0.461916	0.461916	0.001545	0.074546	0.000166	0.000000	0.141564	0.000000	0.000000	0.270336	0.099297	0.000011	0.026485	0.000000	0.000000	
2018-09-18 00:00	0.170000	0.012000	0.194000	0.006000	0.033000	0.049000	0.171000	0.252000	0.111000	0.340000	0.078000	0.490000	0.041000	0.996000	0.045000	0.681000	0.167000	0.348000	0.154000	0.290000	0.000000	0.364000	1.040000	0.027000	0.139000	0.156000	0.674000	0.036000	0.089000	0.210000	1.550000	0.364000	0.002000	0.011000	0.012000	0.252309	0.000000	0.000267	0.020994	0.000092	0.011104	0.000057	0.038897	0.030076	0.004560	0.000000	0.117175	0.000187	0.661635	0.121317	0.109651	0.009526	0.057962	0.230018	0.092092	0.461765	0.461765	0.001547	0.074547	0.000166	0.000000	0.141595	0.000000	0.000000	0.269990	0.099343	0.000011	0.026433	0.000000	0.000000	
2018-09-19 00:00	0.170000	0.011000	0.194000	0.006000	0.033000	0.049000	0.171000	0.192000	0.111000	0.340000	0.078000	0.490000	0.041000	0.996000	0.045000	0.639000	0.167000	0.348000	0.154000	0.254000	0.000000	0.364000	0.967000	0.027000	0.139000	0.156000	0.674000	0.030000	0.089000	0.210000	1.550000	0.364000	0.008000	0.011000	0.012000	0.252033	0.000000	0.000255	0.020995	0.000092	0.011090	0.000057	0.038882	0.030062	0.004559	0.000000	0.117068	0.000187	0.661068	0.121251	0.109561	0.009526	0.057865	0.229656	0.092070	0.461509	0.461509	0.001549	0.074523	0.000166	0.000000	0.141580	0.000000	0.000000	0.269615	0.099351	0.000011	0.026381	0.000000	0.000000	
2018-09-20 00:00	0.170000	0.011000	0.194000	0.005000	0.033000	0.049000	0.171000	0.252000	0.111000	0.340000	0.078000	0.490000	0.031000	0.928000	0.045000	0.639000	0.167000	0.311000	0.175000	0.218000	0.000000	0.364000	1.040000	0.023000	0.089000	0.156000	0.674000	0.030000	0.089000	0.230000	1.550000	0.364000	0.008000	0.011000	0.012000	0.251707	0.000000	0.000245	0.020989	0.000092	0.011075	0.000057	0.038854	0.030039	0.004557	0.000000	0.116934	0.000187	0.660348	0.121148	0.109444	0.009521	0.057763	0.229269	0.092019	0.461141	0.461141	0.001550	0.074474	0.000165	0.000000	0.141518	0.000000	0.000000	0.269202	0.099320	0.000011	0.026328	0.000000	0.000000	
2018-09-21 00:00	0.220000	0.011000	0.194000	0.005000	0.033000	0.049000	0.171000	0.252000	0.111000	0.380000	0.092000	0.490000	0.031000	0.996000	0.053000	0.681000	0.167000	0.348000	0.175000	0.254000	0.241000	0.364000	1.040000	0.023000	0.139000	0.188000	0.775000	0.027000	0.089000	0.230000	1.550000	0.364000	0.008000	0.011000	0.012000	0.251326	0.000000	0.000236	0.020976	0.000092	0.011057	0.000057	0.038813	0.030006	0.004553	0.000000	0.116771	0.000187	0.659464	0.121009	0.109298	0.009514	0.057654	0.228849	0.091939	0.460654	0.460654	0.001551	0.074401	0.000165	0.000000	0.141411	0.000000	0.000000	0.268742	0.099253	0.000011	0.026273	0.000000	0.000000	
2018-09-22 00:00	0.370000	0.013000	0.219000	0.008000	0.044000	0.049000	0.203000	0.369000	0.111000	0.340000	0.078000	0.490000	0.041000	1.070000	0.062000	0.872000	0.167000	0.348000	0.175000	0.290000	0.241000	0.364000	1.110000	0.031000	0.139000	0.156000	0.775000	0.033000	0.089000	0.230000	1.640000	0.433000	0.002000	0.011000	0.015000	0.250886	0.000000	0.000229	0.020955	0.000092	0.011036	0.000057	0.038760	0.029964	0.004547	0.000000	0.116578	0.000187	0.658410	0.120833	0.109123	0.009503	0.057535	0.228389	0.091829	0.460043	0.460043	0.001551	0.074304	0.000165	0.000000	0.141257	0.000000	0.000000	0.268229	0.099150	0.000011	0.026215	0.000000	0.001061	
2018-09-23 00:00	0.820000	0.018000	0.305000	0.028000	0.136000	0.171000	0.478000	0.877000	0.200000	0.500000	0.124000	0.660000	0.102000	1.940000	0.080000	2.080000	0.260000	0.431000	0.307000	1.980000	1.010000	0.455000	1.610000	0.046000	0.324000	0.442000	0.967000	0.062000	0.229000	0.530000	2.370000	0.764000	0.029000	0.250000	0.026000	0.252179	0.000007	0.000760	0.020928	0.000092	0.011014	0.000057	0.039039	0.029912	0.004540	0.000000	0.120046	0.000187	0.662739	0.120622	0.109641	0.009488	0.057405	0.231953	0.091691	0.462056	0.462056	0.002121	0.077933	0.000165	0.000000	0.141059	0.000000	0.002043	0.268408	0.099439	0.000011	0.026152	0.000016	27.364564	
2018-09-24 00:00	1.690000	0.040000	0.246000	0.022000	0.171000	0.101000	0.670000	0.995000	0.200000	0.380000	0.108000	0.860000	0.102000	3.120000	0.089000	1.810000	0.297000	0.515000	0.276000	2.070000	1.260000	1.140000	2.350000	0.070000	1.190000	0.284000	0.899000	0.793000	0.229000	0.430000	3.200000	0.976000	0.045000	0.172000	0.082000	0.252742	0.000019	0.001270	0.020893	0.000092	0.010988	0.000057	0.039182	0.029852	0.004532	0.000000	0.122087	0.000186	0.664814	0.120427	0.109885	0.009470	0.057264	0.233913	0.091524	0.462886	0.462886	0.002470	0.080236	0.000217	0.000000	0.140817	0.000000	0.003345	0.268241	0.099587	0.000011	0.026085	0.000033	1.723683	
2018-09-25 00:00	0.820000	0.040000	0.194000	0.011000	0.085000	0.077000	0.273000	0.544000	0.140000	0.380000	0.092000	0.760000	0.076000	1.800000	0.062000	1.180000	0.226000	0.390000	0.221000	0.889000	0.786000	0.775000	2.010000	0.046000	0.477000	0.220000	0.674000	0.928000	0.117000	0.310000	1.820000	0.505000	0.017000	0.065000	0.038000	0.252733	0.000027	0.001565	0.020852	0.000092	0.010960	0.000057	0.039215	0.029783	0.004522	0.000000	0.123041	0.000186	0.665130	0.120178	0.109891	0.009449	0.057111	0.234678	0.091330	0.462811	0.462811	0.002658	0.081422	0.000249	0.000000	0.140531	0.000000	0.004052	0.267808	0.099576	0.000011	0.026013	0.000045	0.000000	
2018-09-26 00:00	0.700000	0.033000	0.194000	0.008000	0.060000	0.065000	0.236000	0.427000	0.140000	0.340000	0.092000	0.660000	0.063000	1.670000	0.053000	0.929000	0.167000	0.311000	0.197000	0.614000	0.786000	0.637000	1.190000	0.046000	0.324000	0.188000	0.674000	0.588000	0.089000	0.250000	1.730000	0.433000	0.017000	0.031000	0.026000	0.252313	0.000031	0.001712	0.020805	0.000092	0.010929	0.000057	0.039170	0.029705	0.004510	0.000000	0.123240	0.000185	0.664185	0.119880	0.109724	0.009426	0.056945	0.234606	0.091109	0.462076	0.462076	0.002735	0.081835	0.000267	0.000000	0.140203	0.000000	0.004351	0.267173	0.099445	0.000011	0.025936	0.000054	0.000000	
2018-09-27 00:00	0.700000	0.036000	0.194000	0.008000	0.060000	0.065000	0.203000	0.427000	0.140000	0.340000	0.092000	0.660000	0.063000	1.550000	0.045000	0.872000	0.167000	0.277000	0.197000	0.447000	0.703000	0.596000	1.270000	0.053000	0.324000	0.156000	0.633000	0.337000	0.089000	0.230000	1.640000	0.364000	0.008000	0.031000	0.022000	0.251597	0.000034	0.001760	0.020752	0.000091	0.010896	0.000057	0.039068	0.029619	0.004497	0.000000	0.122926	0.000185	0.662344	0.119540	0.109432	0.009399	0.056767	0.233956	0.090861	0.460861	0.460861	0.002738	0.081724	0.000276	0.000000	0.139835	0.000000	0.004377	0.266380	0.099226	0.000011	0.025853	0.000060	0.000000	
2018-09-28 00:00	0.580000	0.036000	0.194000	0.008000	0.060000	0.057000	0.203000	0.369000	0.140000	0.340000	0.092000	0.660000	0.052000	1.440000	0.045000	0.822000	0.167000	0.277000	0.197000	0.407000	0.703000	0.522000	1.040000	0.053000	0.324000	0.156000	0.633000	0.149000	0.089000	0.230000	1.640000	0.364000	0.008000	0.031000	0.018000	0.250671	0.000034	0.001742	0.020692	0.000091	0.010860	0.000056	0.038928	0.029525	0.004483	0.000000	0.122272	0.000184	0.659869	0.119161	0.109050	0.009370	0.056575	0.232918	0.090589	0.459297	0.459297	0.002694	0.081269	0.000278	0.000000	0.139427	0.000000	0.004228	0.265465	0.098939	0.000011	0.025764	0.000064	0.001123	
2018-09-29 00:00	0.580000	0.036000	0.194000	0.008000	0.044000	0.057000	0.203000	0.369000	0.140000	0.340000	0.051000	0.660000	0.052000	1.440000	0.045000	0.822000	0.167000	0.277000	0.197000	0.407000	0.703000	0.455000	0.897000	0.053000	0.257000	0.156000	0.633000	0.108000	0.089000	0.230000	1.640000	0.364000	0.008000	0.020000	0.018000	0.249593	0.000034	0.001684	0.020627	0.000091	0.010821	0.000056	0.038759	0.029423	0.004468	0.000000	0.121403	0.000184	0.656951	0.118747	0.108603	0.009338	0.056371	0.231624	0.090292	0.457478	0.457478	0.002621	0.080599	0.000275	0.000000	0.138982	0.000000	0.003974	0.264451	0.098601	0.000011	0.025670	0.000068	0.000000	
2018-09-30 00:00	0.470000	0.036000	0.171000	0.008000	0.044000	0.057000	0.203000	0.369000	0.140000	0.340000	0.051000	0.660000	0.041000	1.340000	0.045000	0.772000	0.167000	0.277000	0.197000	0.328000	0.621000	0.455000	0.829000	0.053000	0.196000	0.156000	0.633000	0.108000	0.089000	0.230000	1.550000	0.364000	0.008000	0.020000	0.022000	0.248408	0.000033	0.001604	0.020556	0.000091	0.010780	0.000056	0.038572	0.029314	0.004452	0.000000	0.120406	0.000183	0.653724	0.118301	0.108108	0.009304	0.056154	0.230171	0.089972	0.455471	0.455471	0.002532	0.079802	0.000270	0.000000	0.138500	0.000000	0.003662	0.263356	0.098222	0.000011	0.025571	0.000070	0.000000	
2018-10-01 00:00	0.470000	0.045000	0.194000	0.008000	0.044000	0.057000	0.203000	0.369000	0.140000	0.340000	0.051000	0.660000	0.052000	1.340000	0.045000	0.822000	0.167000	0.277000	0.197000	0.328000	0.703000	0.488000	0.897000	0.046000	0.196000	0.156000	0.674000	0.062000	0.089000	0.230000	1.640000	0.364000	0.008000	0.031000	0.018000	0.247145	0.000032	0.001513	0.020480	0.000091	0.010737	0.000056	0.038371	0.029197	0.004434	0.000000	0.119340	0.000182	0.650280	0.117824	0.107580	0.009267	0.055925	0.228624	0.089629	0.453323	0.453323	0.002436	0.078943	0.000264	0.000000	0.137982	0.000000	0.003327	0.262194	0.097813	0.000011	0.025466	0.000073	0.000000	
2018-10-02 00:00	0.470000	0.060000	0.219000	0.008000	0.044000	0.065000	0.236000	0.486000	0.140000	0.380000	0.064000	0.570000	0.063000	1.340000	0.045000	0.929000	0.167000	0.277000	0.197000	0.447000	0.786000	0.488000	1.040000	0.053000	0.257000	0.220000	0.674000	0.068000	0.089000	0.250000	1.640000	0.433000	0.008000	0.031000	0.022000	0.245826	0.000045	0.001419	0.020399	0.000090	0.010691	0.000056	0.038160	0.029074	0.004415	0.000000	0.118322	0.000212	0.646761	0.117778	0.107026	0.009228	0.055684	0.227038	0.089264	0.451067	0.451067	0.002342	0.078061	0.000715	0.000000	0.137431	0.000000	0.003135	0.260973	0.097377	0.000011	0.025355	0.000074	0.125612	
2018-10-03 00:00	0.580000	0.080000	0.194000	0.008000	0.085000	0.065000	0.236000	0.427000	0.140000	0.340000	0.051000	0.570000	0.063000	1.340000	0.053000	1.110000	0.167000	0.277000	0.197000	0.407000	0.786000	0.455000	1.190000	0.061000	0.324000	0.220000	0.674000	0.075000	0.117000	0.280000	1.640000	0.433000	0.008000	0.031000	0.022000	0.244465	0.000052	0.001328	0.020313	0.000090	0.010642	0.000056	0.037943	0.028944	0.004396	0.000000	0.117275	0.000231	0.643106	0.117529	0.106452	0.009187	0.055431	0.225426	0.088879	0.448726	0.448726	0.002251	0.077186	0.000990	0.000000	0.136847	0.000000	0.002902	0.259701	0.096920	0.000011	0.025240	0.000076	0.000000	
2018-10-04 00:00	0.470000	0.060000	0.194000	0.008000	0.060000	0.057000	0.236000	0.369000	0.140000	0.340000	0.051000	0.570000	0.052000	1.240000	0.053000	0.822000	0.167000	0.390000	0.197000	0.367000	0.703000	0.455000	1.190000	0.053000	0.324000	0.188000	0.633000	0.075000	0.089000	0.250000	1.640000	0.364000	0.008000	0.031000	0.018000	0.243071	0.000056	0.001243	0.020223	0.000090	0.010592	0.000055	0.037722	0.028807	0.004375	0.000000	0.116223	0.000241	0.639353	0.117132	0.105862	0.009144	0.055166	0.223807	0.088474	0.446315	0.446315	0.002164	0.076332	0.001142	0.000000	0.136232	0.000000	0.002652	0.258382	0.096444	0.000011	0.025119	0.000078	0.000000	
2018-10-05 00:00	0.470000	0.050000	0.194000	0.008000	0.060000	0.057000	0.236000	0.369000	0.140000	0.340000	0.051000	0.570000	0.052000	1.150000	0.045000	0.822000	0.167000	0.431000	0.197000	0.487000	0.786000	0.488000	1.270000	0.053000	0.196000	0.156000	0.633000	0.108000	0.089000	0.230000	1.640000	0.364000	0.008000	0.020000	0.018000	0.241650	0.000057	0.001165	0.020127	0.000089	0.010539	0.000055	0.037496	0.028665	0.004354	0.000000	0.115181	0.000246	0.635525	0.116626	0.105259	0.009099	0.054891	0.222193	0.088049	0.443845	0.443845	0.002084	0.075509	0.001210	0.000000	0.135588	0.000000	0.002401	0.257019	0.095952	0.000011	0.024993	0.000080	0.000000	
