  *WEL.ASC - GER                                 13.10.2015 11:30

  Ergebnisse GewaesserImmission-SimulationsMOdell    : GISMO 4.10 
  ====================================================
                                                      
  SYDRO Consult GmbH - Darmstadt                      
  SYDRO Software GbR - Dieburg                        
                                                      
   xxxxxxxxxxxxx                          
   yyyyyyyyyyyyyyyyyyy                    
   zzzzzzzzzzzzzzzzzzzzzzz                
   Datum der Simulation   : 13.10.2015 11:30 Uhr
   Wellenausgabe - Gerinne: GER             
  
 Datum_Zeit                    Qzu              Qab             Qtzu             Qtab           Qurbzu           Qnatzu           Qurbab           Qnatab              WSP            Aquer            VDyna             MVol            cO2zu            cO2ab           O2Saet           cBSBzu           cBSBab           cAFSzu           cAFSab           cCSBzu           cCSBab             cTOC             cPO4             cNH4             cNO2             cNO3              Tzu              Tab               pH              ALK              SIC              NH3  G  S
 -                           cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s                m               qm              m/s                %             mg/l             mg/l                %             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l               °C               °C                -           mmol/l           mmol/l             mg/l  -  -
 27.06.1970 08:50          0.07306          0.07310          0.07291          0.07291          0.00071          0.07235          0.00071          0.07239          0.00947          0.03040          2.40403          0.96968          8.67253          9.62863         97.77687          2.95731          2.92561         14.85445         14.85450          5.94178          5.94180          5.94180          0.09896          0.16663          0.04952          3.16896         16.41067         16.41052          7.96867          3.97090          4.05606          0.00443  F  T
 27.06.1970 08:55          0.07306          0.07310          0.07291          0.07291          0.00071          0.07235          0.00071          0.07239          0.00947          0.03040          2.40403          0.96974          8.67250          9.62863         97.77685          2.95731          2.92561         14.85444         14.85450          5.94178          5.94180          5.94180          0.09896          0.16663          0.04951          3.16896         16.41069         16.41053          7.96867          3.97090          4.05606          0.00443  F  T
 27.06.1970 09:00          0.07306          0.07309          0.07291          0.07291          0.00071          0.07235          0.00071          0.07238          0.00947          0.03040          2.40403          0.96980          8.67247          9.62863         97.77682          2.95731          2.92561         14.85444         14.85449          5.94177          5.94180          5.94180          0.09897          0.16663          0.04951          3.16896         16.41071         16.41055          7.96867          3.97090          4.05605          0.00443  F  T
 27.06.1970 09:05          0.07306          0.07309          0.07291          0.07291          0.00071          0.07235          0.00071          0.07238          0.00947          0.03040          2.40403          0.96985          8.67244          9.62862         97.77677          2.95731          2.92561         14.85443         14.85448          5.94177          5.94179          5.94179          0.09897          0.16663          0.04951          3.16896         16.41072         16.41057          7.96867          3.97090          4.05605          0.00443  F  T
 27.06.1970 09:10          0.07305          0.07308          0.07291          0.07291          0.00071          0.07234          0.00071          0.07237          0.00947          0.03039          2.40403          0.96990          8.67241          9.62862         97.77674          2.95731          2.92561         14.85443         14.85448          5.94177          5.94179          5.94179          0.09897          0.16663          0.04951          3.16896         16.41074         16.41058          7.96867          3.97090          4.05605          0.00443  F  T
 27.06.1970 09:15          0.07305          0.07308          0.07291          0.07291          0.00071          0.07234          0.00071          0.07237          0.00947          0.03039          2.40403          0.96995          8.67238          9.62862         97.77671          2.95731          2.92561         14.85443         14.85447          5.94177          5.94179          5.94179          0.09897          0.16663          0.04951          3.16895         16.41076         16.41060          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:20          0.07305          0.07308          0.07291          0.07291          0.00071          0.07234          0.00071          0.07237          0.00947          0.03039          2.40403          0.97000          8.67235          9.62861         97.77668          2.95731          2.92561         14.85442         14.85447          5.94177          5.94179          5.94179          0.09897          0.16663          0.04951          3.16895         16.41077         16.41062          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:25          0.07305          0.07307          0.07291          0.07291          0.00071          0.07234          0.00071          0.07236          0.00947          0.03039          2.40403          0.97005          8.67232          9.62861         97.77665          2.95731          2.92561         14.85442         14.85446          5.94177          5.94178          5.94178          0.09897          0.16663          0.04951          3.16895         16.41079         16.41064          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:30          0.07304          0.07307          0.07291          0.07291          0.00071          0.07233          0.00071          0.07236          0.00947          0.03039          2.40403          0.97009          8.67229          9.62861         97.77662          2.95730          2.92561         14.85441         14.85445          5.94176          5.94178          5.94178          0.09897          0.16663          0.04951          3.16895         16.41081         16.41066          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:35          0.07304          0.07307          0.07291          0.07291          0.00071          0.07233          0.00071          0.07236          0.00947          0.03039          2.40403          0.97014          8.67226          9.62860         97.77659          2.95731          2.92561         14.85441         14.85445          5.94176          5.94178          5.94178          0.09897          0.16663          0.04951          3.16895         16.41082         16.41067          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:40          0.07304          0.07306          0.07291          0.07291          0.00071          0.07233          0.00071          0.07236          0.00947          0.03039          2.40403          0.97018          8.67223          9.62860         97.77656          2.95731          2.92561         14.85440         14.85444          5.94176          5.94178          5.94178          0.09897          0.16663          0.04951          3.16895         16.41084         16.41069          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:45          0.07304          0.07306          0.07291          0.07291          0.00071          0.07233          0.00071          0.07235          0.00947          0.03039          2.40403          0.97023          8.67220          9.62860         97.77653          2.95731          2.92561         14.85440         14.85444          5.94176          5.94177          5.94177          0.09897          0.16663          0.04951          3.16895         16.41085         16.41071          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:50          0.07303          0.07306          0.07291          0.07291          0.00071          0.07233          0.00071          0.07235          0.00947          0.03039          2.40403          0.97027          8.67218          9.62860         97.77650          2.95731          2.92561         14.85439         14.85443          5.94176          5.94177          5.94177          0.09898          0.16663          0.04951          3.16895         16.41087         16.41073          7.96865          3.97089          4.05605          0.00443  F  T
 27.06.1970 09:55          0.07303          0.07306          0.07291          0.07291          0.00071          0.07232          0.00071          0.07235          0.00947          0.03038          2.40403          0.97031          8.67215          9.62859         97.77647          2.95730          2.92561         14.85439         14.85443          5.94175          5.94177          5.94177          0.09898          0.16663          0.04951          3.16894         16.41088         16.41074          7.96866          3.97089          4.05605          0.00443  F  T
 27.06.1970 10:00          0.07303          0.07305          0.07291          0.07291          0.00071          0.07232          0.00071          0.07235          0.00947          0.03038          2.40403          0.97035          8.67213          9.62859         97.77644          2.95730          2.92561         14.85438         14.85442          5.94175          5.94177          5.94177          0.09898          0.16663          0.04951          3.16894         16.41090         16.41076          7.96866          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:05          0.07303          0.07305          0.07291          0.07291          0.00071          0.07232          0.00071          0.07234          0.00946          0.03038          2.40403          0.97039          8.67210          9.62859         97.77640          2.95730          2.92561         14.85438         14.85442          5.94175          5.94177          5.94177          0.09898          0.16663          0.04951          3.16894         16.41091         16.41078          7.96866          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:10          0.07302          0.07305          0.07291          0.07291          0.00071          0.07231          0.00071          0.07234          0.00946          0.03038          2.40403          0.97042          8.67206          9.62858         97.77638          2.95730          2.92561         14.85437         14.85441          5.94175          5.94177          5.94177          0.09898          0.16663          0.04951          3.16894         16.41093         16.41079          7.96866          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:15          0.07302          0.07305          0.07291          0.07291          0.00071          0.07231          0.00071          0.07234          0.00946          0.03038          2.40403          0.97046          8.67202          9.62858         97.77635          2.95730          2.92561         14.85437         14.85441          5.94175          5.94176          5.94176          0.09898          0.16663          0.04951          3.16894         16.41096         16.41081          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:20          0.07302          0.07304          0.07291          0.07291          0.00071          0.07231          0.00071          0.07234          0.00946          0.03038          2.40403          0.97050          8.67198          9.62858         97.77633          2.95730          2.92561         14.85436         14.85441          5.94174          5.94176          5.94176          0.09898          0.16663          0.04951          3.16894         16.41098         16.41082          7.96866          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:25          0.07301          0.07304          0.07291          0.07291          0.00071          0.07230          0.00071          0.07233          0.00946          0.03038          2.40403          0.97054          8.67194          9.62858         97.77628          2.95730          2.92561         14.85435         14.85440          5.94174          5.94176          5.94176          0.09898          0.16663          0.04951          3.16894         16.41100         16.41084          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:30          0.07301          0.07304          0.07291          0.07291          0.00071          0.07230          0.00071          0.07233          0.00946          0.03038          2.40403          0.97058          8.67191          9.62857         97.77628          2.95730          2.92561         14.85435         14.85440          5.94174          5.94176          5.94176          0.09898          0.16663          0.04951          3.16894         16.41102         16.41085          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:35          0.07301          0.07304          0.07291          0.07291          0.00071          0.07230          0.00071          0.07233          0.00946          0.03038          2.40403          0.97062          8.67187          9.62857         97.77625          2.95730          2.92561         14.85434         14.85439          5.94174          5.94176          5.94176          0.09898          0.16663          0.04951          3.16894         16.41104         16.41087          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:40          0.07301          0.07303          0.07291          0.07291          0.00071          0.07230          0.00071          0.07233          0.00946          0.03037          2.40403          0.97066          8.67185          9.62857         97.77621          2.95730          2.92561         14.85434         14.85439          5.94173          5.94175          5.94175          0.09898          0.16663          0.04951          3.16894         16.41105         16.41088          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:45          0.07300          0.07303          0.07291          0.07291          0.00071          0.07229          0.00071          0.07232          0.00946          0.03037          2.40403          0.97070          8.67182          9.62857         97.77620          2.95730          2.92561         14.85433         14.85438          5.94173          5.94175          5.94175          0.09899          0.16663          0.04951          3.16893         16.41107         16.41090          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:50          0.07300          0.07303          0.07291          0.07291          0.00071          0.07229          0.00071          0.07232          0.00946          0.03037          2.40403          0.97074          8.67180          9.62856         97.77615          2.95730          2.92561         14.85433         14.85438          5.94173          5.94175          5.94175          0.09899          0.16663          0.04951          3.16893         16.41108         16.41091          7.96865          3.97088          4.05604          0.00443  F  T
 27.06.1970 10:55          0.07300          0.07303          0.07291          0.07291          0.00071          0.07229          0.00071          0.07232          0.00946          0.03037          2.40403          0.97077          8.67178          9.62856         97.77612          2.95730          2.92561         14.85433         14.85437          5.94173          5.94175          5.94175          0.09899          0.16663          0.04951          3.16893         16.41109         16.41094          7.96865          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:00          0.07300          0.07302          0.07291          0.07291          0.00071          0.07229          0.00071          0.07231          0.00946          0.03037          2.40403          0.97081          8.66769          9.62856         97.77609          2.95726          2.92561         14.85432         14.85437          5.94173          5.94175          5.94175          0.09899          0.16663          0.04951          3.16893         16.41415         16.41096          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:05          0.07300          0.07302          0.07291          0.07291          0.00071          0.07229          0.00071          0.07231          0.00946          0.03037          2.40403          0.97084          8.66417          9.62855         97.77606          2.95722          2.92561         14.85432         14.85436          5.94173          5.94174          5.94174          0.09899          0.16663          0.04951          3.16893         16.41761         16.41098          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:10          0.07300          0.07302          0.07291          0.07291          0.00071          0.07229          0.00071          0.07231          0.00946          0.03037          2.40403          0.97088          8.66237          9.62855         97.77602          2.95719          2.92561         14.85432         14.85435          5.94173          5.94174          5.94174          0.09899          0.16663          0.04951          3.16893         16.42014         16.41101          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:15          0.07299          0.07302          0.07291          0.07291          0.00071          0.07228          0.00071          0.07231          0.00946          0.03037          2.40403          0.97091          8.66136          9.62854         97.77596          2.95716          2.92561         14.85431         14.85435          5.94172          5.94174          5.94174          0.09899          0.16663          0.04951          3.16893         16.42284         16.41103          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:20          0.07299          0.07301          0.07291          0.07291          0.00071          0.07228          0.00071          0.07230          0.00946          0.03037          2.40403          0.97094          8.66069          9.62854         97.77594          2.95714          2.92561         14.85431         14.85434          5.94172          5.94174          5.94174          0.09899          0.16663          0.04951          3.16893         16.42634         16.41104          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:25          0.07299          0.07301          0.07291          0.07291          0.00071          0.07228          0.00071          0.07230          0.00946          0.03037          2.40403          0.97097          8.66023          9.62854         97.77589          2.95712          2.92561         14.85431         14.85434          5.94172          5.94173          5.94173          0.09899          0.16663          0.04951          3.16892         16.43028         16.41105          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:30          0.07299          0.07301          0.07291          0.07291          0.00071          0.07228          0.00071          0.07230          0.00946          0.03037          2.40403          0.97100          8.65992          9.62854         97.77589          2.95710          2.92561         14.85430         14.85433          5.94172          5.94173          5.94173          0.09899          0.16663          0.04951          3.16892         16.43414         16.41107          7.96864          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:35          0.07299          0.07301          0.07291          0.07291          0.00071          0.07228          0.00071          0.07230          0.00946          0.03036          2.40403          0.97102          8.65972          9.62853         97.77586          2.95709          2.92561         14.85430         14.85433          5.94172          5.94173          5.94173          0.09899          0.16663          0.04951          3.16892         16.43761         16.41108          7.96863          3.97087          4.05603          0.00443  F  T
 27.06.1970 11:40          0.07299          0.07300          0.07291          0.07291          0.00071          0.07228          0.00071          0.07230          0.00946          0.03036          2.40403          0.97105          8.65958          9.62556         97.77835          2.95707          2.92554         14.85430         14.85432          5.94172          5.94173          5.94173          0.09900          0.16663          0.04951          3.16892         16.44076         16.41138          7.96863          3.97087          4.05603          0.00444  F  T
 27.06.1970 11:45          0.07299          0.07300          0.07291          0.07291          0.00071          0.07228          0.00071          0.07229          0.00946          0.03036          2.40403          0.97108          8.65948          9.59757         97.80161          2.95706          2.92489         14.85429         14.85432          5.94172          5.94173          5.94173          0.09900          0.16663          0.04951          3.16892         16.44381         16.41448          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 11:50          0.07298          0.07300          0.07291          0.07291          0.00071          0.07228          0.00071          0.07229          0.00946          0.03036          2.40403          0.97110          8.65940          9.59723         97.79817          2.95705          2.92485         14.85429         14.85432          5.94172          5.94173          5.94173          0.09900          0.16663          0.04951          3.16892         16.44688         16.41785          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 11:55          0.07298          0.07300          0.07291          0.07291          0.00071          0.07227          0.00071          0.07229          0.00946          0.03036          2.40403          0.97113          8.65935          9.59706         97.79640          2.95704          2.92482         14.85429         14.85432          5.94172          5.94173          5.94173          0.09900          0.16662          0.04951          3.16892         16.44993         16.42040          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 12:00          0.07298          0.07300          0.07291          0.07291          0.00071          0.07227          0.00071          0.07229          0.00946          0.03036          2.40403          0.97115          8.65117          9.59696         97.79540          2.95695          2.92480         14.85429         14.85431          5.94172          5.94172          5.94172          0.09900          0.16663          0.04951          3.16892         16.45884         16.42318          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 12:05          0.07298          0.07300          0.07291          0.07291          0.00071          0.07227          0.00071          0.07229          0.00946          0.03036          2.40403          0.97118          8.64416          9.59690         97.79475          2.95686          2.92478         14.85429         14.85431          5.94171          5.94172          5.94172          0.09900          0.16663          0.04951          3.16892         16.46816         16.42672          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 12:10          0.07298          0.07299          0.07291          0.07291          0.00071          0.07227          0.00071          0.07228          0.00946          0.03036          2.40403          0.97120          8.64060          9.59685         97.79430          2.95679          2.92476         14.85428         14.85431          5.94171          5.94172          5.94172          0.09900          0.16663          0.04951          3.16892         16.47515         16.43065          7.96863          3.97086          4.05603          0.00448  F  T
 27.06.1970 12:15          0.07298          0.07299          0.07291          0.07291          0.00071          0.07227          0.00071          0.07228          0.00946          0.03036          2.40403          0.97122          8.63860          9.59682         97.79398          2.95674          2.92474         14.85428         14.85430          5.94171          5.94172          5.94172          0.09900          0.16663          0.04951          3.16892         16.48201         16.43447          7.96863          3.97086          4.05602          0.00448  F  T
 27.06.1970 12:20          0.07298          0.07299          0.07291          0.07291          0.00071          0.07227          0.00071          0.07228          0.00946          0.03036          2.40403          0.97124          8.63729          9.59680         97.79379          2.95669          2.92472         14.85428         14.85430          5.94171          5.94172          5.94172          0.09900          0.16663          0.04951          3.16892         16.49004         16.43792          7.96863          3.97086          4.05602          0.00448  F  T
 27.06.1970 12:25          0.07298          0.07299          0.07291          0.07291          0.00071          0.07227          0.00071          0.07228          0.00946          0.03036          2.40403          0.97126          8.63641          9.59679         97.79365          2.95664          2.92471         14.85427         14.85430          5.94171          5.94172          5.94172          0.09900          0.16662          0.04951          3.16892         16.49865         16.44106          7.96863          3.97086          4.05602          0.00448  F  T
 27.06.1970 12:30          0.07297          0.07299          0.07291          0.07291          0.00071          0.07227          0.00071          0.07228          0.00946          0.03036          2.40403          0.97128          8.63582          9.59678         97.79354          2.95661          2.92470         14.85427         14.85429          5.94171          5.94172          5.94172          0.09900          0.16662          0.04951          3.16892         16.50686         16.44410          7.96862          3.97086          4.05602          0.00448  F  T
 27.06.1970 12:35          0.07297          0.07299          0.07291          0.07291          0.00071          0.07226          0.00071          0.07228          0.00946          0.03036          2.40403          0.97131          8.63543          9.59677         97.79349          2.95657          2.92469         14.85427         14.85429          5.94171          5.94172          5.94172          0.09900          0.16662          0.04951          3.16892         16.51414         16.44718          7.96862          3.97086          4.05602          0.00448  F  T
 27.06.1970 12:40          0.07297          0.07299          0.07291          0.07291          0.00071          0.07226          0.00071          0.07228          0.00946          0.03036          2.40403          0.97132          8.63518          9.59085         97.79824          2.95654          2.92454         14.85427         14.85429          5.94171          5.94172          5.94172          0.09900          0.16662          0.04951          3.16892         16.52066         16.45078          7.96862          3.97086          4.05602          0.00450  F  T
 27.06.1970 12:45          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03036          2.40403          0.97134          8.63500          9.53529         97.84294          2.95652          2.92320         14.85427         14.85429          5.94171          5.94172          5.94172          0.09900          0.16662          0.04951          3.16891         16.52689         16.45974          7.96862          3.97086          4.05602          0.00459  F  T
 27.06.1970 12:50          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03036          2.40403          0.97136          8.63488          9.53463         97.83617          2.95649          2.92311         14.85427         14.85429          5.94171          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.53313         16.46884          7.96863          3.97086          4.05602          0.00459  F  T
 27.06.1970 12:55          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03036          2.40403          0.97138          8.63479          9.53430         97.83272          2.95648          2.92305         14.85426         14.85428          5.94171          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.53926         16.47581          7.96863          3.97086          4.05602          0.00459  F  T
 27.06.1970 13:00          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03035          2.40403          0.97140          8.63067          9.53411         97.83076          2.95642          2.92299         14.85426         14.85428          5.94170          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.54797         16.48278          7.96863          3.97086          4.05602          0.00459  F  T
 27.06.1970 13:05          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03035          2.40403          0.97142          8.62715          9.53398         97.82948          2.95636          2.92295         14.85426         14.85428          5.94170          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.55627         16.49087          7.96862          3.97086          4.05602          0.00459  F  T
 27.06.1970 13:10          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03035          2.40403          0.97143          8.62536          9.53390         97.82861          2.95632          2.92290         14.85426         14.85428          5.94170          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.56267         16.49944          7.96863          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:15          0.07297          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03035          2.40403          0.97145          8.62435          9.53384         97.82803          2.95629          2.92287         14.85425         14.85427          5.94170          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.56830         16.50756          7.96862          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:20          0.07296          0.07298          0.07291          0.07291          0.00071          0.07226          0.00071          0.07227          0.00946          0.03035          2.40403          0.97147          8.62369          9.53380         97.82766          2.95626          2.92283         14.85425         14.85427          5.94170          5.94171          5.94171          0.09900          0.16662          0.04951          3.16891         16.57389         16.51477          7.96863          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:25          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07227          0.00946          0.03035          2.40403          0.97148          8.62325          9.53378         97.82742          2.95624          2.92280         14.85425         14.85427          5.94170          5.94171          5.94171          0.09901          0.16662          0.04951          3.16891         16.57930         16.52126          7.96863          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:30          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00946          0.03035          2.40403          0.97150          8.62295          9.53376         97.82724          2.95622          2.92278         14.85425         14.85427          5.94170          5.94171          5.94171          0.09901          0.16662          0.04951          3.16891         16.58416         16.52749          7.96863          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:35          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00946          0.03035          2.40403          0.97152          8.62276          9.53375         97.82713          2.95620          2.92276         14.85425         14.85427          5.94170          5.94171          5.94171          0.09901          0.16662          0.04951          3.16891         16.58831         16.53372          7.96863          3.97085          4.05602          0.00459  F  T
 27.06.1970 13:40          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00946          0.03035          2.40403          0.97153          8.62263          9.53080         97.82936          2.95618          2.92267         14.85425         14.85426          5.94170          5.94171          5.94171          0.09901          0.16662          0.04951          3.16891         16.59192         16.54010          7.96863          3.97085          4.05602          0.00460  F  T
 27.06.1970 13:45          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00946          0.03035          2.40403          0.97155          8.62254          9.50323         97.85081          2.95617          2.92197         14.85425         14.85426          5.94170          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.59526         16.54877          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 13:50          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00946          0.03035          2.40403          0.97156          8.62247          9.50290         97.84742          2.95616          2.92191         14.85424         14.85426          5.94170          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.59853         16.55689          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 13:55          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00945          0.03035          2.40403          0.97157          8.62242          9.50274         97.84569          2.95615          2.92187         14.85424         14.85426          5.94170          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.60169         16.56322          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:00          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00945          0.03035          2.40403          0.97159          8.61834          9.50264         97.84473          2.95610          2.92184         14.85424         14.85425          5.94170          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.60762         16.56884          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:05          0.07296          0.07297          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00945          0.03035          2.40403          0.97160          8.61484          9.50258         97.84409          2.95605          2.92182         14.85424         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.61353         16.57442          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:10          0.07296          0.07296          0.07291          0.07291          0.00071          0.07225          0.00071          0.07226          0.00945          0.03035          2.40403          0.97162          8.61307          9.50254         97.84364          2.95601          2.92179         14.85424         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.61801         16.57977          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:15          0.07295          0.07296          0.07291          0.07291          0.00071          0.07225          0.00071          0.07225          0.00945          0.03035          2.40403          0.97163          8.61208          9.50251         97.84335          2.95598          2.92177         14.85424         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.62217         16.58457          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:20          0.07295          0.07296          0.07291          0.07291          0.00071          0.07225          0.00071          0.07225          0.00945          0.03035          2.40403          0.97164          8.61143          9.50249         97.84315          2.95595          2.92175         14.85423         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.62671         16.58866          7.96862          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:25          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97166          8.61100          9.50248         97.84304          2.95593          2.92174         14.85423         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.63138         16.59224          7.96861          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:30          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97167          8.61070          9.50247         97.84296          2.95591          2.92173         14.85423         14.85425          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.63573         16.59558          7.96861          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:35          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97168          8.61051          9.50247         97.84290          2.95589          2.92171         14.85423         14.85424          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16891         16.63954         16.59884          7.96861          3.97085          4.05602          0.00465  F  T
 27.06.1970 14:40          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97169          8.61039          9.49952         97.84512          2.95588          2.92163         14.85423         14.85424          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16890         16.64291         16.60226          7.96862          3.97085          4.05601          0.00466  F  T
 27.06.1970 14:45          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97171          8.61030          9.47210         97.86599          2.95586          2.92092         14.85423         14.85424          5.94169          5.94170          5.94170          0.09901          0.16662          0.04951          3.16890         16.64610         16.60819          7.96861          3.97085          4.05601          0.00471  F  T
 27.06.1970 14:50          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97172          8.61024          9.47178         97.86266          2.95585          2.92087         14.85422         14.85424          5.94169          5.94169          5.94169          0.09901          0.16662          0.04951          3.16890         16.64927         16.61396          7.96862          3.97085          4.05601          0.00471  F  T
 27.06.1970 14:55          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97173          8.61019          9.47161         97.86097          2.95584          2.92084         14.85422         14.85424          5.94169          5.94169          5.94169          0.09901          0.16662          0.04951          3.16890         16.65236         16.61841          7.96862          3.97085          4.05601          0.00471  F  T
 27.06.1970 15:00          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97174          8.60207          9.47152         97.86000          2.95574          2.92081         14.85422         14.85424          5.94169          5.94169          5.94169          0.09901          0.16662          0.04951          3.16890         16.66130         16.62261          7.96862          3.97085          4.05601          0.00471  F  T
 27.06.1970 15:05          0.07295          0.07296          0.07291          0.07291          0.00071          0.07224          0.00071          0.07225          0.00945          0.03035          2.40403          0.97175          8.59512          9.47146         97.85937          2.95564          2.92078         14.85422         14.85423          5.94169          5.94169          5.94169          0.09901          0.16662          0.04951          3.16890         16.67063         16.62717          7.96862          3.97085          4.05601          0.00471  F  T
